task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"read from sacred texts such as the bible, torah, or koran.",0.8097412480974124,,0.0974124809741248,0.0334855403348554,0.0045662100456621,0.0547945205479452,
"read from scripts or books to narrate action or to inform or entertain audiences, utilizing few or no stage props.",0.5172413793103448,,,,0.48275862068965525,,
"read gauges or charts, and record data obtained.",0.9433962264150944,,,,0.05660377358490567,,
read incoming correspondence to ascertain nature of writers' concerns and to determine disposition of correspondence.,0.7655677655677655,,,0.22344322344322345,0.01098901098901099,,
"read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",0.5272277227722773,0.01051980198019802,0.36138613861386143,0.08972772277227722,0.011138613861386135,,
"read material to determine index items and arrange them alphabetically or topically, indicating page or chapter location.",0.8684210526315791,,,,0.13157894736842105,,
"read plans, instructions, or specifications to determine work activities.",0.8809523809523809,,,,0.11904761904761903,,
"read publications, attend showings, and study competing products and design styles and motifs to obtain perspective and generate design concepts.",0.8734177215189873,,,,0.12658227848101267,,
"read source documents such as canceled checks, sales reports, or bills, and enter data in specific data fields or onto tapes or disks for subsequent entry, using keyboards or scanners.",0.9480692410119841,0.02663115845539281,,,0.025299600532623166,,
"read specifications or blueprints to determine the locations, quantities, or sizes of materials required.",0.9298245614035088,,,,0.07017543859649122,,
"read specifications, such as blueprints, charts, or schematics, to determine machine settings or adjustments.",0.6817204301075269,,,0.2817204301075269,0.03655913978494624,,
"read specifications, such as blueprints, to determine construction requirements or to plan procedures.",0.9365079365079364,,,,0.06349206349206349,,
read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,,,,,1.0,,
"read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",0.7161290322580647,,,0.11612903225806452,0.167741935483871,,
"read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages.",0.937455579246624,,,0.022743425728500362,0.007107320540156361,0.032693674484719264,
"read, evaluate and edit manuscripts or other materials submitted for publication and confer with authors regarding changes in content, style or organization, or publication.",0.6357758620689656,,0.01903735632183908,0.049928160919540235,0.003232758620689655,0.031609195402298854,0.2604166666666667
receive and respond to customer complaints.,0.6904761904761905,,,0.25,0.059523809523809514,,
"receive charge slips or credit applications by mail, or receive information from salespeople or merchants by telephone.",0.839506172839506,,,,0.16049382716049382,,
"receive orders for services, such as rentals, repairs, dry cleaning, and storage.",0.85,,,,0.15,,
"receive patients, schedule appointments, and maintain patient records.",0.7307692307692306,,,,0.2692307692307692,,
"receive payment by cash, check, credit cards, vouchers, or automatic debits.",0.848,,,0.072,0.08,,
receive payment or obtain credit authorization.,0.8888888888888888,,,,0.1111111111111111,,
"recommend actions related to historical art, such as which items to add to a collection or which items to display in an exhibit.",0.8518518518518519,,,,0.1481481481481481,,
"recommend and explain the use of cosmetics, lotions, and creams to soften and lubricate skin and enhance and restore natural appearance.",0.8478260869565217,,,,0.15217391304347827,,
recommend and provide advice on a wide variety of products and services.,0.7977099236641222,,0.08778625954198473,0.06870229007633588,0.045801526717557245,,
"recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",,,,,1.0,,
recommend design modifications to eliminate machine or system malfunctions.,0.625,,,,0.375,,
"recommend financial products, such as stocks, bonds, mutual funds, or insurance.",0.8922413793103449,,,,0.0625,0.045258620689655166,
recommend improvements in security systems or procedures.,,,,,1.0,,
"recommend investments and investment timing to companies, investment firm staff, or the public.",0.951923076923077,,,,0.04807692307692309,,
recommend merchandise or services that will meet customers' needs.,0.679245283018868,,,,0.32075471698113206,,
"recommend methods for improving utilization of personnel, material, and utilities.",,,,,1.0,,
recommend new equipment or software packages.,0.9195402298850575,,,,0.08045977011494253,,
recommend new systems and processes to improve operations.,,,,,1.0,,
recommend procedures or equipment or software upgrades to increase data accessibility or ease of use.,,,,,1.0,,
"recommend products to customers, based on customers' needs and interests.",0.6268656716417911,,0.11940298507462685,,0.2537313432835821,,
"recommend strategies for clients to meet their financial goals, such as borrowing money through loans or loan programs, declaring bankruptcy, making budget adjustments, or enrolling in debt management plans.",0.7073170731707318,,0.16260162601626013,,0.13008130081300814,,
recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,0.6153846153846154,,,,0.3846153846153847,,
"recommend, select, and help locate or obtain merchandise based on customer needs and desires.",0.9033333333333331,0.01916666666666666,0.024166666666666666,0.018333333333333333,0.0016666666666666661,0.03333333333333333,
reconcile records of bank transactions.,0.88,,,,0.12,,
"record and compile operating data, instrument readings, documentation, and results of laboratory analyses.",0.52,,,0.4266666666666667,0.05333333333333334,,
"record and compile operational data by completing and maintaining forms, logs, or reports.",0.5846153846153846,,,0.38153846153846155,0.033846153846153845,,
record and edit the minutes of meetings and distribute to appropriate officials or staff members.,0.9196428571428572,,,,0.08035714285714286,,
record and process results of procedures.,0.5451713395638629,,,0.31464174454828653,0.021806853582554516,,0.11838006230529595
"record data from operations, testing, and production on specified forms.",0.522633744855967,,,0.448559670781893,0.02880658436213992,,
record facts to prepare reports that document incidents and activities.,0.8087912087912088,,,0.14065934065934066,0.05054945054945055,,
record food and fluid intake and output.,0.8648648648648648,,,,0.13513513513513514,,
"record guest comments or complaints, referring customers to managers as necessary.",0.926829268292683,,,,0.07317073170731707,,
"record information such as computer operating time, problems that occurred, and actions taken.",0.73224043715847,0.09836065573770492,,0.12021857923497269,0.04918032786885246,,
"record information such as personnel, production, or operational data on specified forms or reports.",0.8032345013477089,,,0.1778975741239892,0.018867924528301886,,
"record information, such as the number of products tested, meter readings, or dates and times of product production.",0.7450980392156863,,,0.2222222222222222,0.032679738562091505,,
"record laboratory or field data, including numerical data, test results, photographs, or summaries of visual observations.",0.7573839662447257,,,0.20042194092827004,0.04219409282700422,,
"record messages, suggesting rewording for clarity or conciseness.",0.7391304347826086,,,,0.2608695652173913,,
record operational data on specified forms.,0.66,,,0.32,0.02,,
"record operational data, such as temperatures, pressures, ingredients used, processing times, or test results.",0.5925925925925926,,,,0.4074074074074074,,
record operational or production data on specified forms.,0.6363636363636364,,,,0.36363636363636365,,
record patients' medical information and vital signs.,0.9666666666666669,,,,0.03333333333333333,,
record symbols on computer storage media and use computer aided transcription to translate and display them as text.,0.9622641509433965,,,,0.03773584905660377,,
record test data and document fabrication techniques on reports.,0.65625,,,,0.34375,,
"record test data and prepare reports, summaries, or charts that interpret test results.",0.8031088082901554,,,,0.09326424870466321,,0.10362694300518134
"record test procedures and results, numerical and graphical data, and recommendations for changes in product or test methods.",0.5167785234899329,,,0.2147651006711409,0.03691275167785235,,0.23154362416107385
"record the exact locations and conditions of artifacts uncovered in diggings or surveys, using drawings and photographs as necessary.",0.8668122270742358,,,0.09024745269286755,0.013100436681222708,,0.029839883551673944
"record the number, type, and cost of items sold to determine which items may be unpopular or less profitable.",0.9473684210526316,,,,0.05263157894736842,,
record treatment information in patient records.,0.9411764705882352,,,,0.0588235294117647,,
record work activities performed.,0.7586206896551724,,,,0.24137931034482762,,
"record, process, and maintain patient data or treatment records and prepare reports.",0.8125,,,,0.1875,,
"record, review, and compile operations records, test results, and gauge readings such as temperatures, pressures, concentrations, and flows.",0.6463414634146342,,,0.21951219512195125,0.13414634146341464,,
recruit and schedule research participants.,0.5869565217391305,,,,0.4130434782608695,,
recruit staff members.,0.8,,,,0.2,,
"recruit, interview, and select employees.",,,,,1.0,,
"refer applicants to job openings or to interviews with other staff, in accordance with administrative guidelines or office procedures.",,,,,1.0,,
"refer exporters to experts in areas such as trade financing, international marketing, government export requirements, international banking, or marine insurance.",0.9411764705882352,,,,0.0588235294117647,,
refer unresolved customer grievances to designated departments for further investigation.,0.8571428571428571,,,0.09740259740259742,0.045454545454545456,,
"reformat documents, moving paragraphs or columns.",0.8577420482348829,0.005242922055225445,,0.05207969241523944,0.002097168822090178,0.06361412093673541,0.019224047535826638
reinstall software programs or adjust settings on existing software to fix machine malfunctions.,0.4024767801857585,0.49226006191950467,0.025799793601651185,0.032507739938080496,,0.03611971104231166,0.010835913312693499
"remotely monitor the flow of vehicles or inventory, using web-based logistics information systems to track vehicles or containers.",,,,,1.0,,
rent properties or manage rental properties.,0.7916666666666665,,,,0.20833333333333337,,
"replace missing teeth and associated oral structures with permanent fixtures, such as implant-supported prostheses, crowns and bridges, or removable fixtures, such as dentures.",0.711864406779661,,,0.2542372881355932,0.03389830508474576,,
report all positions or trading results.,,,,,1.0,,
"report any pertinent information to the proper authorities in cases of child endangerment, neglect, or abuse.",0.5121951219512195,,,0.4390243902439025,0.04878048780487805,,
report results of statistical analyses in peer-reviewed papers and technical manuals.,1.0,,,,,,
"report results of statistical analyses, including information in the form of graphs, charts, and tables.",0.8571428571428571,,,,0.14285714285714285,,
"research and analyze laws, regulations, policies, and precedent decisions to prepare for hearings and to determine conclusions.",0.5185185185185185,,0.33333333333333326,,0.1481481481481481,,
research and analyze member or community needs to determine program directions and goals.,0.851063829787234,,,,0.14893617021276595,,
research and evaluate emerging instructional technologies or methods.,,,,,1.0,,
research and identify potential customers for products or services.,0.9204257475924987,,,0.0466294982260517,0.01469842878864673,0.01824632539280284,
"research and prepare manuscripts in support of public programming and the development of exhibits at historic sites, museums, libraries, and archives.",0.8888888888888888,,,,0.1111111111111111,,
"research equipment or component needs, sources, competitive prices, delivery times, or ongoing operational costs.",,,,,1.0,,
"research laws, regulations, policies, or precedent decisions to prepare for hearings.",0.5151515151515152,,,,0.48484848484848475,,
research legal issues and write opinions on the issues.,0.6060606060606061,,,,0.3939393939393939,,
research new financial products or analytics to determine their usefulness.,0.7741935483870968,,,,0.2258064516129032,,
"research or develop analytical tools to address issues such as portfolio construction or optimization, performance measurement, attribution, profit and loss measurement, or pricing models.",0.7577639751552795,,0.09316770186335405,,0.14906832298136646,,
research or investigate products to be presented to prepare for demonstrations.,0.9411764705882352,,,,0.0588235294117647,,
"research or recommend textbooks, software, equipment, or other learning materials to complement tutoring.",,,,,1.0,,
"research production topics using the internet, video archives, and other informational sources.",0.8442622950819673,,0.12295081967213116,,0.03278688524590164,,
"research the history of a particular country or region, or of a specific time period.",0.88,,,,0.12,,
"research, compile, analyze and organize information from maps, reports, investigations, and books for use in reports and special projects.",0.8734423676012462,0.009345794392523364,0.04672897196261682,0.03465732087227414,,0.02297507788161994,0.012850467289719624
"research, compile, and prepare reports, manuals, correspondence, or other information required by management or governmental agencies.",0.8405797101449275,,,,0.15942028985507245,,
"research, document, rate, or select alternatives for web architecture or technologies.",0.8095238095238095,,,,0.19047619047619047,,
"research, evaluate, and prepare recommendations on curricula, instructional methods, and materials for school systems.",0.8409090909090909,,,,0.1590909090909091,,
"resolve any problems with itineraries, service, or accommodations.",0.8,,,,0.2,,
resolve customer complaints or answer customers' questions regarding policies and procedures.,0.5770491803278689,0.15081967213114755,0.11147540983606556,0.10491803278688523,0.05573770491803279,,
resolve customer complaints regarding problems such as payout errors.,0.59,0.22,,,0.19,,
resolve customer complaints regarding sales and service.,0.5717299578059072,0.24261603375527424,0.05063291139240507,0.09915611814345991,0.035864978902953586,,
resolve customer complaints regarding worker performance or services rendered.,0.6296296296296297,,,,0.3703703703703704,,
resolve customer complaints.,0.6097560975609756,0.17886178861788618,,0.15447154471544716,0.056910569105691054,,
resolve customer or employee complaints.,,,,,1.0,,
"resolve customers' service or billing complaints by performing activities such as exchanging merchandise, refunding money, or adjusting bills.",0.7238421955403086,0.09262435677530018,0.04631217838765009,0.11320754716981131,0.02401372212692967,,
resolve discrepancies in accounting records.,0.782608695652174,,,,0.21739130434782608,,
"resolve problems concerning transportation, logistics systems, imports or exports, or customer issues.",0.797752808988764,,,,0.20224719101123598,,
respond to and resolve patrons' complaints.,0.5849056603773585,,,,0.41509433962264164,,
"respond to customer and supplier inquiries about order status, changes, or cancellations.",0.8333333333333335,,,,0.16666666666666663,,
"respond to customer complaints, legal inquiries, payment negotiations, or other post-service matters.",0.7647058823529411,,,,0.2352941176470588,,
"respond to customer complaints, taking action as necessary.",0.6294820717131474,0.09163346613545816,,0.2191235059760956,0.05976095617529881,,
respond to customer inquiries or complaints.,0.6270080321285141,0.04819277108433735,0.05321285140562249,0.2354417670682731,,0.009538152610441768,0.026606425702811246
"respond to customer, public, or media requests for information about wellness programs or services.",1.0,,,,,,
respond to customers' or shippers' questions and complaints regarding storage and distribution services.,0.6808510638297872,,,,0.31914893617021284,,
respond to general inquiries or requests from the public.,0.23423423423423426,,0.08558558558558559,0.6441441441441441,0.03603603603603604,,
respond to program error messages by finding and correcting problems or terminating the program.,0.2958511050794882,0.2504846839860411,0.045754168282279954,0.35207444746025585,,0.03683598293912369,0.01899961225281117
respond to public inquiries and complaints.,,,,,1.0,,
"respond to questions and inquiries, such as those concerning service charges and capacity fees, or refer them to supervisors.",,,,,1.0,,
respond to requests for information from the media or designate an appropriate spokesperson or information source.,0.9922118380062304,,,,0.00778816199376947,,
"respond to requests for information from the public, other municipalities, state officials, or state and federal legislative offices.",0.8846153846153846,,,,0.11538461538461538,,
"respond to user email inquiries, or set up automated systems to send responses.",0.4489795918367347,,,0.5204081632653061,0.030612244897959183,,
retrieve information from central databases for storage in a library's computer.,0.7685589519650655,0.03275109170305677,0.10262008733624456,0.08078602620087336,0.015283842794759823,,
"retrieve patient medical records for physicians, technicians, or other medical personnel.",0.9863013698630136,,,,0.0136986301369863,,
"retrieve, separate and sort program output as needed, and send data to specified users.",0.8228346456692912,,,0.07874015748031496,0.0984251968503937,,
"review advertising trends, consumer surveys, and other data regarding marketing of goods and services to determine the best way to promote products.",0.9148936170212764,,,,0.0851063829787234,,
"review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards.",0.7619047619047619,,,,0.23809523809523805,,
review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.,0.8333333333333335,,,,0.16666666666666663,,
"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",0.45091273374888685,0.15360641139804096,0.05153606411398041,0.2143811219946572,,0.028049866429207482,0.10151380231522707
"review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",0.8407079646017699,,0.07079646017699115,,0.08849557522123894,,
review and approve proofs submitted by composing room prior to publication production.,0.7435897435897436,,,,0.2564102564102564,,
"review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",0.6637931034482759,,,,0.10344827586206896,,0.2327586206896552
"review and evaluate new and current programs to determine their efficiency, effectiveness, and compliance with state, local, and federal regulations and recommend any necessary modifications.",0.9375,,,,0.0625,,
review and evaluate notes taken about news events to isolate pertinent facts and details.,,,,,1.0,,
"review and interpret plans, blueprints, site layouts, specifications, or construction methods to ensure compliance to legal requirements and safety regulations.",0.8695652173913043,,,,0.13043478260869565,,
"review and verify data, such as age, name, address, and principal sum and value of property on insurance applications and policies.",0.912162162162162,,,,0.08783783783783784,,
"review blueprints, building codes, or specifications to determine work details or procedures.",0.9074074074074077,,,,0.0925925925925926,,
"review blueprints, sketches, or work orders to gather information about tasks to be completed.",1.0,,,,,,
review books and journal articles for potential publication.,0.5925925925925926,,,,0.4074074074074074,,
"review catalogs, industry periodicals, directories, trade journals, and internet sites and consult with other department personnel to locate necessary goods and services.",1.0,,,,,,
"review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed.",0.85,,,,0.15,,
"review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",0.6527909176915798,,0.1967833491012299,0.03216650898770104,0.002838221381267738,0.08230842005676443,0.033112582781456956
review completed construction drawings and cost estimates for accuracy and conformity to standards and regulations.,0.84,,,,0.16,,
"review data about material assets, net worth, liabilities, capital stock, surplus, income, and expenditures.",0.9090909090909091,,,,0.09090909090909091,,
"review documents such as purchase orders, sales tickets, charge slips, or hospital records to compute fees or charges due.",0.8229665071770335,0.10047846889952153,,,0.07655502392344497,,
"review employer practices or employee data to ensure compliance with contracts on matters such as wages, hours, or conditions of employment.",0.8095238095238095,,,,0.19047619047619047,,
review employment applications and job orders to match applicants with job requirements.,0.8952380952380953,,,0.07857142857142857,0.02619047619047619,,
"review files, records, and other documents to obtain information to respond to requests.",0.7668918918918919,,,0.16216216216216217,0.0033783783783783777,,0.06756756756756757
"review financial periodicals, stock and bond reports, business publications, or other material to identify potential investments for clients or to keep abreast of trends affecting market conditions.",0.9375,,,,0.0625,,
"review financial statements, sales or activity reports, or other performance data to identify opportunities for cost reductions or service improvements.",0.8305084745762712,,,,0.16949152542372878,,
"review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",0.861878453038674,,,,0.03038674033149172,0.055248618784530384,0.05248618784530387
review individual or commercial customer files to identify and select delinquent accounts for collection.,0.7837837837837838,,,,0.2162162162162162,,
review information about programs and schedules to ensure accuracy and provide such information to local media outlets.,0.9615384615384616,,,,0.038461538461538464,,
"review instructional content, methods, and student evaluations to assess strengths and weaknesses, and to develop recommendations for course revision, development, or elimination.",0.586065573770492,,,,0.12295081967213116,,0.29098360655737704
review legal publications and perform database searches to identify laws and court decisions relevant to pending cases.,,,,,1.0,,
review manuscripts for publication in books and professional journals.,0.49377593360995853,,,0.07053941908713693,0.05394190871369295,,0.3817427385892116
review materials such as marketing literature or user manuals to ensure that regulatory agency requirements are met.,0.728813559322034,,,,0.2711864406779661,,
"review operating practices and procedures to determine whether improvements can be made in areas such as workflow, reporting procedures, or expenditures.",0.796116504854369,,,,0.20388349514563106,,
review or evaluate proposals or bids to make recommendations regarding awarding of contracts.,0.9411764705882352,,,,0.0588235294117647,,
"review or update web page content or links in a timely manner, using appropriate tools.",0.9036402569593147,,,0.04068522483940043,0.055674518201284794,,
review papers for colleagues and scientific journals.,0.6370967741935484,,,,0.06451612903225806,,0.2983870967741936
review papers for publication in journals.,0.6181818181818182,,,,0.1393939393939394,,0.24242424242424238
"review papers or serve on editorial boards for scientific journals, and review grant proposals for federal agencies.",0.5186335403726708,,,0.10559006211180125,0.06521739130434782,,0.3105590062111801
"review papers or serve on editorial boards for scientific journals, and review grant proposals for various agencies.",0.513317191283293,,,0.12832929782082325,0.03631961259079903,,0.3220338983050847
review procedures in database management system manuals for making changes to database.,0.35714285714285715,,0.22857142857142856,,0.14285714285714285,,0.2714285714285714
"review project activities and prepare and review research, testing, or operational reports.",0.5849056603773585,,,,0.41509433962264164,,
"review property listings, trade journals, and relevant literature, and attend conventions, seminars, and staff and association meetings to remain knowledgeable about real estate markets.",0.9583333333333335,,,,0.04166666666666666,,
"review proposed study protocols to evaluate factors such as sample collection processes, data management plans, and potential subject risks.",0.7083333333333335,,,,0.2916666666666667,,
"review published materials and recommend revisions or changes in scope, format, content, and methods of reproduction and binding.",0.676923076923077,,,,0.32307692307692304,,
"review records for completeness, accuracy, and compliance with regulations.",0.4631578947368421,,,,0.042105263157894736,,0.4947368421052632
review records or reports for clarity and completeness and maintain records or reports as required under federal law.,,,,,1.0,,
review reports of securities transactions or price lists to analyze market conditions.,0.9315068493150684,,,,0.06849315068493152,,
"review research or literature in art therapy, psychology, or related disciplines.",0.6666666666666665,,,,0.33333333333333326,,
review scientific proposals and research papers.,0.7804878048780488,,,,0.21951219512195125,,
"review software documentation to ensure technical accuracy, compliance, or completeness, or to mitigate risks.",0.6141430948419301,0.024792013311148088,0.08369384359400998,0.1312811980033278,,0.030449251247920132,0.11564059900166387
review technical documents to ensure completeness and conformance to requirements.,1.0,,,,,,
"review work orders, blueprints, specifications, or job samples to determine components, settings, and adjustments for cutting and slicing machines.",0.8,,,,0.2,,
"review written, audio, or video copy and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines.",0.8933333333333333,,,,0.035555555555555556,0.07111111111111111,
"review, approve, or interpret genetic laboratory results.",0.7604166666666665,,,,0.03125,,0.20833333333333337
"review, classify, and record survey data in preparation for computer analysis.",0.8874121600977696,0.003055300947143293,0.007027192178429576,0.07661167124961808,,0.0036663611365719516,0.022227314390467462
"review, evaluate, and approve specifications for issuing and awarding bids.",0.98,,,,0.02,,
"review, recommend, or approve contracts or cost estimates.",,,,,1.0,,
"revise existing marketing plans or campaigns for green products, technologies, or services.",,,,,1.0,,
"revise programs or tapes to eliminate errors, and retest programs to check that problems have been solved.",0.4723179416494372,0.4011026878015162,0.020215943027796925,0.059499195956811406,,0.030553641167011255,0.016310590397427063
revise work to meet editorial approval or to fit time or space requirements.,0.9090909090909091,,,,0.09090909090909091,,
"revise written material to meet personal standards and to satisfy needs of clients, publishers, directors, or producers.",0.9642857142857144,,,,0.03571428571428571,,
scan or read incoming materials to determine how and where they should be classified or filed.,0.8490566037735848,,,,0.1509433962264151,,
"schedule and confirm appointments for clients, customers, or supervisors.",0.7443478260869566,0.08,,0.15478260869565216,0.02086956521739131,,
"schedule and confirm patient diagnostic appointments, surgeries, or medical consultations.",0.8275862068965517,,,,0.1724137931034483,,
schedule and make appointments.,0.7583892617449665,,,0.1476510067114094,0.09395973154362416,,
schedule appointments and maintain and update appointment calendars.,0.8061224489795918,,,0.163265306122449,0.030612244897959183,,
schedule appointments for patients.,0.770392749244713,0.04833836858006042,,0.13595166163141997,0.045317220543806644,,
schedule appointments for sales representatives to meet with prospective customers or for customers to attend sales presentations.,0.8947368421052632,,,,0.10526315789473684,,
schedule client appointments and accept payments.,,,,,1.0,,
schedule client appointments.,0.701492537313433,,,,0.2985074626865672,,
"schedule or dispatch workers, work crews, equipment, or service vehicles to appropriate locations, according to customer requests, specifications, or needs, using radios or telephones.",0.5423728813559322,,,0.4067796610169492,0.05084745762711865,,
"schedule special events such as camps, conferences, meetings, seminars, or retreats.",,,,,1.0,,
"screen job applicants, and hire new employees.",0.8028169014084507,,,,0.19718309859154928,,
"script, plan, and create animated narrative sequences under tight deadlines, using computer software and hand drawing techniques.",,,,,1.0,,
"search electronic sources, such as databases or repositories, or manual sources for information.",0.7441740031071984,,0.15587778353184875,0.06784049715173485,0.006732263076126359,0.011910926980838945,0.013464526152252718
"search for specific sets of stored, typed characters to make changes.",0.7061909758656875,,0.035676810073452254,0.2277019937040924,0.030430220356768102,,
search scientific literature to select and modify methods and procedures most appropriate for genetic research goals.,0.7752808988764045,,,,0.2247191011235955,,
"search standard reference materials, including online sources and the internet, to answer patrons' reference questions.",0.6566347469220246,,0.19699042407660738,0.08891928864569083,0.017783857729138167,,0.03967168262653898
seek and provide information to help companies determine their position in the marketplace.,0.9576570218772054,,0.014467184191954833,0.009527170077628794,0.004940014114326041,,0.013408609738884969
seek out new clients and develop clientele by networking to find new customers and generate lists of prospective clients.,0.7222222222222221,,,,0.2777777777777778,,
"select and assemble books, materials, supplies, and equipment for training, courses, or projects.",0.7647058823529411,,,,0.2352941176470588,,
"select and assemble equipment and required background properties, according to subjects, materials, and conditions.",1.0,,,,,,
"select and edit documents for publication and display, applying knowledge of subject, literary expression, and presentation techniques.",0.9044819985304925,,,0.02718589272593681,0.019103600293901544,0.04922850844966936,
select and obtain materials and supplies such as textbooks and laboratory equipment.,0.9545454545454544,,,,0.045454545454545456,,
select and obtain materials and supplies such as textbooks.,0.90625,,,,0.09375,,
"select and use laboratory, operational, or diagnostic techniques or test equipment to assess electromechanical circuits, equipment, processes, systems, or subsystems.",0.5540540540540541,,,0.22972972972972971,0.2162162162162162,,
select applicants meeting specified job requirements and refer them to hiring personnel.,0.7,,,,0.3,,
"select material most pertinent to presentation, and organize this material into appropriate formats.",0.9024390243902439,,,,0.0975609756097561,,
"select methods, techniques, or criteria for data warehousing evaluative procedures.",0.7666666666666667,,,,0.23333333333333328,,
"select or assist customers in selecting products based on customer needs, product specifications, and applicable regulations.",0.7251461988304093,,,,0.17543859649122806,0.09941520467836255,
select or direct the execution of trades.,0.9019607843137255,,,,0.09803921568627452,,
"select photographs, drawings, sketches, diagrams, and charts to illustrate material.",,,,,1.0,,
select plays or scripts for production and determine how material should be interpreted and performed.,0.7045454545454546,,,,0.29545454545454547,,
"select plays, scripts, books, or ideas to be produced.",0.7529411764705882,,,,0.24705882352941178,,
"select program content, in conjunction with producers and assistants, based on factors such as program specialties, audience tastes, or requests from the public.",0.8954248366013072,,,,0.1045751633986928,,
"select qualified job applicants or refer them to managers, making hiring recommendations when appropriate.",0.7914893617021277,,,0.14042553191489365,0.06808510638297872,,
select specific investments or investment mixes for purchase by an investment fund.,0.9099099099099099,,,,0.0900900900900901,,
select statistical tests for analyzing data.,0.7878787878787878,,,,0.2121212121212121,,
"select the most suitable cleaning materials for different types of linens, furniture, flooring, and surfaces.",0.7777777777777779,,,,0.2222222222222222,,
"select, acquire, and maintain programs, music, films, and other needed materials and obtain legal clearances for their use as necessary.",0.9574468085106383,,,,0.0425531914893617,,
"sell products, services, or memberships.",,,,,1.0,,
"sell services or equipment, such as trusts, investments, or check processing services.",0.7547169811320755,,,,0.24528301886792447,,
sell travel packages.,0.7272727272727273,,,,0.2727272727272727,,
"sell, for a fee, real estate owned by others.",0.7540983606557377,,,,0.2459016393442623,,
"serve as liaisons between organizations, shareholders, and outside organizations.",0.7272727272727273,,,,0.2727272727272727,,
"set up and conduct chemical experiments, tests, and analyses, using techniques such as chromatography, spectroscopy, physical or chemical separation techniques, or microscopy.",0.7333333333333333,,,,0.26666666666666666,,
set up and conduct tests of complete units and components under operational conditions to investigate proposals for improving equipment performance.,0.6551724137931035,,,,0.3448275862068966,,
"set up and operate specialized or standard test equipment to diagnose, test, or analyze the performance of electronic components, assemblies, or systems.",0.5849056603773585,0.03930817610062893,0.05031446540880504,0.18553459119496854,,0.02358490566037736,0.11635220125786164
"set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software.",0.6829268292682927,,,,0.3170731707317073,,
"share information about religious issues by writing articles, giving speeches, or teaching.",0.4516129032258064,,0.36129032258064514,0.12258064516129032,0.06451612903225806,,
show patients to examination rooms and prepare them for the physician.,,,,,1.0,,
"show, rent, or assign accommodations.",0.8804347826086957,,,,0.11956521739130435,,
solicit new business.,0.9106382978723404,,,0.06808510638297872,0.02127659574468085,,
solicit sales of new or additional services or products.,0.8450704225352113,,,,0.15492957746478872,,
speak foreign languages to communicate with foreign visitors.,,,,0.6333333333333333,0.3666666666666666,,
specify inputs accessed by the system and plan the distribution and use of the results.,0.900990099009901,,,,0.09900990099009899,,
specify users and user access levels for each segment of database.,0.7142857142857143,,,,0.2857142857142857,,
stain tissue specimens with dyes or other chemicals to make cell details visible under microscopes.,,,,,1.0,,
"stay abreast of changes in import or export laws or regulations by reading current literature, attending meetings or conferences, or conferring with colleagues.",0.6956521739130435,,,,0.30434782608695654,,
stay up-to-date on new regulations and current events regarding food science by reviewing scientific literature.,0.7777777777777779,,,,0.2222222222222222,,
"store, retrieve, and manipulate data for analysis of system capabilities and requirements.",0.7830566685746995,0.02594924632703682,0.03014691852699867,0.1352795268078611,,0.015264262545315781,0.01030337721808815
"structure or negotiate deals, such as corporate mergers, sales, or acquisitions.",0.8796296296296297,,,,0.12037037037037036,,
study and analyze information about alternative courses of action to determine which plan will offer the best outcomes.,0.7469879518072289,,,,0.25301204819277107,,
"study and interpret religious laws, doctrines, or traditions.",0.7878787878787878,,,,0.2121212121212121,,
"study aquatic plants and animals and environmental conditions affecting them, such as radioactivity or pollution.",0.6666666666666665,,,,0.33333333333333326,,
study archival collections of primary historical sources to help explain the origins and development of cultural patterns.,0.9047619047619048,,,,0.09523809523809523,,
"study artistic objects or graphic materials, such as models, sketches, or blueprints, to plan carving or cutting techniques.",0.8571428571428571,,,,0.14285714285714285,,
"study basic principles of plant and animal life, such as origin, relationship, development, anatomy, and function.",0.7962962962962963,,0.09722222222222224,,0.10648148148148148,,
"study blueprints, design specifications, or manufacturers' recommendations to ascertain the configuration of heating or cooling equipment components and to ensure the proper installation of components.",,,,,1.0,,
"study celestial phenomena, using a variety of ground-based and space-borne telescopes and scientific instruments.",0.6716417910447761,,,,0.3283582089552239,,
