task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"proofread, edit, and revise translated materials.",0.45988758303525806,,,,0.010219724067450177,0.3653551354113439,0.16453755748594787
propose logistics solutions for customers.,,,,,1.0,,
"propose new or modified policies involving use of traditional and alternative fuels, transportation of goods, and other factors relating to climate and climate change.",,,0.34615384615384615,,0.2692307692307692,0.3846153846153847,
"propose product designs involving microelectromechanical systems (mems) technology, considering market data or customer requirements.",,,,,1.0,,
"provide a variety of materials and resources for children to explore, manipulate, and use, both in learning activities and in imaginative play.",,,,,1.0,,
provide additional instruction in vocational areas.,0.2198952879581152,,0.4424083769633508,,0.03664921465968586,0.2146596858638744,0.08638743455497382
"provide administrative support for projects by collecting data, providing project documentation, training staff, or performing other general administrative duties.",0.40186915887850466,,,,0.19626168224299065,0.40186915887850466,
"provide advice and consultation on economic relationships to businesses, public and private agencies, and other employers.",0.142,0.038,0.4040000000000001,,0.024,0.292,0.1
"provide advice and technical assistance with cost analysis, fiscal allocation, and budget preparation.",0.0949367088607595,,0.27848101265822783,,0.13924050632911392,0.4873417721518987,
provide advice on best practices and implementation for selection.,0.2023809523809524,,0.35714285714285715,,0.16666666666666663,0.27380952380952384,
"provide advice on project costs, design concepts, or design changes.",0.20491803278688528,,0.4262295081967213,,0.10655737704918032,0.26229508196721313,
"provide advice on proper standards and regulations or the development of policies, strategies, or codes of practice for environmental management.",,,,,1.0,,
"provide advice on transportation options, types of carriers, or shipping routes.",0.33582089552238803,,0.2947761194029851,,0.08208955223880597,0.2873134328358209,
provide advice or information to park or reserve visitors.,,,,,1.0,,
"provide advice to clients on a contract basis, working as a consultant.",0.18187001140250858,0.04161915621436716,0.28164196123147095,0.025085518814139108,,0.38597491448118587,0.0838084378563284
provide aircrews with information and services needed for airfield management and flight planning.,0.5785714285714286,,0.22142857142857142,,0.2,,
provide applicants with assistance in completing application forms such as those for job referrals or unemployment compensation claims.,0.4191176470588236,,0.07720588235294118,,0.022058823529411766,0.42279411764705893,0.0588235294117647
provide application or analytical support to researchers or traders on issues such as valuations or data.,0.3723404255319149,,0.3617021276595745,,0.26595744680851063,,
provide assistance in administering employee benefit programs and worker's compensation plans.,,,,,1.0,,
"provide assistance in balancing books, tracking, monitoring, or projecting a unit's budget needs and in developing unit policies and procedures.",,,0.5555555555555556,,0.4444444444444444,,
provide assistance in the design of survey instruments such as questionnaires.,0.16521739130434782,0.06956521739130435,0.3391304347826087,,0.0391304347826087,0.24347826086956523,0.14347826086956522
"provide assistance or direction to other stockroom, warehouse, or storage yard workers.",,,,,1.0,,
"provide assistance to cast members in wearing costumes, or assign cast dressers to assist specific cast members with costume changes.",,,,,1.0,,
"provide assistance to craft workers, such as carpenters, plasterers, or masons.",,,,,1.0,,
"provide assistance to faculty and staff in duties such as teaching classes, conducting orientation programs, issuing transcripts, and scheduling events.",0.40444444444444444,,,,0.1288888888888889,0.46666666666666656,
provide assistance to faculty members or staff with laboratory or field research.,0.3018867924528302,,0.37735849056603776,,0.32075471698113206,,
"provide assistance to food scientists or technologists in research and development, production technology, or quality control.",0.3617021276595745,,,,0.2553191489361702,0.3829787234042554,
provide assistance to students in college writing centers.,0.35605633802816894,,0.08619718309859153,0.012394366197183098,0.005633802816901409,0.4219718309859155,0.11774647887323944
provide assistance to teachers and students by locating materials and helping to complete special projects.,,,,,1.0,,
"provide assistance with the preparation of project-related reports, manuscripts, and presentations.",0.4191176470588236,,,,0.17647058823529413,0.4044117647058824,
"provide business services for guests, such as sending or receiving faxes or shipping packages.",,,,,1.0,,
"provide clear, detailed descriptions of web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",0.3247588424437298,,0.24758842443729903,0.07717041800643087,0.03858520900321544,0.3118971061093248,
provide clerical support to other departments.,0.5128205128205128,,,,0.05128205128205128,0.4358974358974359,
"provide clerks with information to print on price tags, such as price, mark-ups or mark-downs, manufacturer number, season code, or style number.",,,,,1.0,,
"provide clients or family members with information about addiction issues and about available services or programs, making appropriate referrals when necessary.",0.12787723785166238,0.0588235294117647,0.6240409207161125,0.04859335038363171,0.015345268542199489,0.12531969309462915,
provide clients with assistance in preparing required travel documents and forms.,0.39285714285714285,,0.26785714285714285,,0.07142857142857142,0.26785714285714285,
"provide clients with communication assistance, typing their correspondence or obtaining information for them.",0.39496972519795065,,,,0.012109920819748482,0.5058220773171869,0.08709827666511412
provide clients with estimates of the costs of advertising products or services.,,,,,1.0,,
"provide clients with guidance and information about techniques for postural improvement and stretching, strengthening, relaxation, and rehabilitative exercises.",0.17543859649122806,,0.5701754385964912,,0.12280701754385964,0.13157894736842105,
"provide clinical instruction, supervision or training to staff in areas such as anesthesia practices.",0.38095238095238093,,0.4285714285714285,,0.19047619047619047,,
provide clinical services or health education to improve and maintain the oral health of patients or the general public.,0.4260869565217392,,0.2782608695652174,,0.06956521739130435,0.22608695652173919,
"provide clinical services to clients, such as assessing psychological problems and conducting psychotherapy.",,,0.6333333333333333,,0.3666666666666666,,
provide consultation and surgical assistance to other physicians and surgeons.,,,0.6551724137931035,,0.3448275862068966,,
provide consultation or training on topics such as mechatronics or automated control.,,,0.6451612903225806,,0.3548387096774194,,
"provide consultation or training to volunteers or staff on topics such as guest relations, patients' rights, and medical issues.",0.2982456140350877,,,,0.3508771929824561,0.3508771929824561,
"provide consultation to clients or other engineers on topics such as climate control systems, energy modeling, data logging, energy management control systems, lighting or daylighting design, sustainable design, and energy auditing.",,,,,1.0,,
"provide consultation to organizations or agencies on the workplace application of safety principles, practices, or techniques.",,,,,1.0,,
"provide consultation to other health care providers in areas such as patient discharge, patient care, or clinical procedures.",,,,,1.0,,
"provide consultation, support, or education to groups such as parents and teachers.",0.34838709677419355,,0.17419354838709677,,0.05806451612903226,0.41935483870967744,
"provide consultative services in areas such as equipment or product evaluation, plant construction or layout, or food safety systems.",,,,,1.0,,
"provide consulting services in fields such as resource development and management, business location and market area analysis, environmental hazards, regional cultural history, and urban social planning.",,,,,1.0,,
provide consulting services to other physicians.,,,,,1.0,,
"provide counseling to patient and family members by providing information, education, or reassurance.",,,0.5128205128205128,,0.4871794871794872,,
"provide current and prospective employees with information about policies, job duties, working conditions, wages, opportunities for promotion and employee benefits.",0.345679012345679,,0.35802469135802467,,0.09876543209876544,0.19753086419753085,
"provide customer assistance and information, such as giving directions or handling wheelchairs.",0.4235294117647059,,,,0.16470588235294115,0.4117647058823529,
provide customer service by greeting and assisting customers and responding to customer inquiries and complaints.,0.33333333333333326,0.06060606060606061,,0.23863636363636365,0.08333333333333331,0.2840909090909091,
"provide customer support and education, working with users to identify needs, determine sources of problems, or to provide information on product use.",0.24150943396226418,0.08679245283018867,0.169811320754717,0.05660377358490567,,0.32452830188679244,0.12075471698113209
"provide customer with brochures and publications containing travel information, such as local customs, points of interest, or foreign country regulations.",0.5038167938931297,,0.16793893129770993,,0.06870229007633588,0.2595419847328244,
provide customers with information about casino operations.,0.48333333333333334,,0.125,,0.1,0.2916666666666667,
provide customers with information about local roads or highways.,0.46511627906976744,,,,0.5348837209302325,,
"provide customers with information about the uses, effects, or interactions of drugs.",0.23452157598499063,,0.6547842401500938,,0.02063789868667917,0.06191369606003752,0.028142589118198877
"provide customers with information on routes, gates, prices, timetables, terminals, or concourses.",0.43478260869565216,,0.2782608695652174,,0.08695652173913043,0.2,
"provide customers with information such as quotes, orders, sales, shipping, warranties, credit, funding options, incentives, or tax rebates.",0.36111111111111105,,0.25,,0.1111111111111111,0.2777777777777778,
provide customers with ongoing technical support.,,,,,1.0,,
"provide customers with travel suggestions and information sources, such as guides, directories, brochures, and maps.",0.43803680981595094,0.029447852760736196,0.15337423312883436,,0.011042944785276074,0.3496932515337423,0.018404907975460124
provide detailed port information to importers or exporters.,,,,,1.0,,
"provide dietitians with assistance researching food, nutrition, or food service systems.",0.5542168674698795,,0.25301204819277107,,0.1927710843373494,,
"provide direct assistance to farmers by performing activities such as purchasing or selling products and supplies, supervising properties, and collecting soil and herbage samples for testing.",0.5434782608695652,,,,0.45652173913043476,,
provide directions and respond to passenger inquiries.,0.5102040816326531,,,,0.4897959183673469,,
provide education or counseling to individuals and families.,,,,,1.0,,
"provide educational information about physical therapy or physical therapists, injury prevention, ergonomics, or ways to promote health.",0.17557251908396945,0.061068702290076333,0.6145038167938931,,0.030534351145038167,0.11832061068702289,
"provide educational programs on topics such as classroom management, teaching strategies, or parenting skills.",0.2876712328767123,,0.45205479452054786,,0.26027397260273966,,
provide emergency medical instructions to callers.,,,0.45454545454545453,,0.5454545454545454,,
provide employees with guidance in handling difficult or complex problems or in resolving escalated complaints or disputes.,0.21095890410958906,,0.10684931506849316,,0.0273972602739726,0.49863013698630143,0.15616438356164383
provide entertainment at special events by performing activities such as drawing cartoons.,,,0.46875,,0.53125,,
provide expertise to help financial institutions manage risks and maximize returns associated with investment products or credit offerings.,,,,,1.0,,
provide feedback and recommendations to developers on software usability and functionality.,0.12584378013500483,0.06943105110896818,0.4886692381870781,0.03881388621022179,,0.10028929604628736,0.17695274831243973
"provide feedback to students using positive reinforcement techniques to encourage, motivate, or build confidence in students.",,,,,0.373134328358209,0.6268656716417911,
provide formal and informal education to other staff members.,,,0.44680851063829785,,0.2127659574468085,0.3404255319148936,
"provide guests with information about local areas, including giving directions.",0.3076923076923077,,,,0.3269230769230769,0.3653846153846153,
provide guidance to agencies and organizations on assessment of health education needs and on development and delivery of health education programs.,,,,,1.0,,
provide guidelines for implementing secure systems to customers or installation teams.,0.23200000000000004,0.124,0.504,,0.04,0.1,
provide individual support or counseling in general wellness or nutrition.,0.12856196156394964,0.03578528827037773,0.6891981444665342,0.014579191517561298,,0.07223326706428099,0.05964214711729622
provide individualized instruction and tutorial or remedial instruction.,0.4074074074074074,,0.3148148148148148,,0.2777777777777778,,
provide information about community health and social resources.,,,0.64,,0.36,,
"provide information about establishment, such as location of departments or offices, employees within the organization, or services provided.",,,,,1.0,,
"provide information about facilities, entertainment options, and rules and regulations.",0.39552238805970147,,0.208955223880597,,0.07462686567164178,0.32089552238805974,
"provide information about local features, such as shopping, dining, nightlife, or recreational destinations.",0.4954128440366973,0.04954128440366973,0.11376146788990829,,0.029357798165137616,0.3119266055045872,
"provide information about potential health hazards and possible interventions to the media, the public, other health care professionals, or local, state, and federal health authorities.",,,,,1.0,,
"provide information about rental items, such as availability, operation, or description.",0.46753246753246747,,0.12987012987012983,,0.12987012987012983,0.2727272727272727,
"provide information about the physical and emotional processes involved in the pregnancy, labor, birth, and postpartum periods.",0.12211221122112212,,0.7623762376237625,,0.052805280528052806,0.0627062706270627,
"provide information about wildlife varieties and habitats, as well as any relevant regulations, such as those pertaining to hunting and fishing.",,,,,1.0,,
"provide information about, and enforce, regulations such as those concerning environmental protection, resource utilization, fire safety and accident prevention.",,,0.4444444444444444,,0.5555555555555556,,
"provide information and advice regarding drug interactions, side effects, dosage, and proper medication storage.",0.1508771929824561,0.043859649122807015,0.6719298245614034,0.008771929824561403,,0.06725146198830409,0.05730994152046784
"provide information and advice to the public regarding the selection, purchase, and care of products.",0.36820083682008364,0.049910340705319786,0.1894799760908548,0.019426180514046626,,0.29677226539151225,0.0762104004781829
provide information concerning the circumstances of death to relatives of the deceased.,,,0.5964912280701754,,0.40350877192982454,,
provide information for teachers and staff members involved in helping students or graduates identify and pursue employment opportunities.,0.475609756097561,,,,0.1951219512195122,0.32926829268292684,
provide information from the institution's holdings to other curators and to the public.,0.33898305084745756,,0.33898305084745756,,0.10451977401129944,0.2175141242937853,
"provide information on funeral service options, products, or merchandise and maintain a casket display area.",,,,,1.0,,
"provide information or counseling regarding issues such as animal health care, behavior problems, or nutrition.",0.18292682926829268,,0.5,,0.3170731707317073,,
"provide information or recommendations to farmers or other landowners regarding ways in which they can best use land, promote plant growth, or avoid or correct problems such as erosion.",0.2459016393442623,,0.3770491803278688,,0.04918032786885246,0.32786885245901637,
provide information or refer individuals to public or private agencies or community services for assistance.,,,0.4705882352941176,,0.5294117647058824,,
provide information regarding the judicial system or other legal issues through the media and public speeches.,,,,,1.0,,
"provide information such as directions, visiting hours, or patient status information to visitors or callers.",0.5166666666666667,,0.3,,0.1833333333333333,,
"provide information to customers on the care of trees, shrubs, flowers, plants, and lawns.",0.2682926829268293,,0.524390243902439,,0.2073170731707317,,
"provide information to employees and managers on payroll matters, tax issues, benefit plans, and collective agreement provisions.",0.3269230769230769,,0.2403846153846154,,0.04807692307692309,0.3846153846153847,
"provide information to the patient about the proposed intervention, its material risks and expected benefits, and any reasonable alternatives.",,,,,1.0,,
provide information to the public by leading workshops and training programs and by developing educational materials.,0.373134328358209,,0.2985074626865672,,0.059701492537313425,0.2686567164179105,
"provide information, guidance, and preparation for the general equivalency diploma (ged) examination.",0.10976594027441484,,0.7772397094430993,0.02744148506860371,0.0008071025020177559,0.052461662631154156,0.03228410008071025
"provide information, technical assistance, or training to supervisors, managers, or employees on topics such as employee supervision, hiring, grievance procedures, or staff development.",0.28278688524590156,,0.18442622950819673,,0.0860655737704918,0.44672131147540983,
"provide instructions to clients on how to obtain help with legal, financial, and other personal issues.",0.3225806451612903,,0.3790322580645162,,0.12096774193548387,0.1774193548387097,
provide instructions to patients or family members concerning diagnoses or treatment plans.,0.1956521739130435,,0.5760869565217392,,0.03260869565217391,0.1956521739130435,
provide instructors with assistance in the use of audiovisual equipment.,,,0.4772727272727273,,0.5227272727272727,,
"provide logistics technology or information for effective and efficient support of product, equipment, or system manufacturing or service.",,,,,1.0,,
"provide management with information or training related to interviewing, performance appraisals, counseling techniques, or documentation of performance issues.",,,,,0.4705882352941176,0.5294117647058824,
provide new-employee health and safety orientations and develop materials for these presentations.,,,,,1.0,,
"provide occupational, educational, and other information to individuals so that they can make educational and vocational plans.",0.2482075793786275,0.016729259132809832,0.4475930351655855,0.018436326391259816,,0.24137931034482762,0.02765448958688972
provide or coordinate troubleshooting support for data warehouses.,0.1646090534979424,0.06172839506172839,0.6213991769547325,0.08641975308641975,0.06584362139917696,,
provide passengers with information about the local area and points of interest or give advice on hotels and restaurants.,0.75,,,,0.25,,
"provide patients and families with emotional support and instruction in areas such as caring for infants, preparing healthy meals, living independently, or adapting to disability or illness.",,,0.9,,0.1,,
provide patients or caregivers with assistance in locating health care resources.,0.32800000000000007,,0.392,,0.072,0.20800000000000002,
"provide patients with direct family planning services such as inserting intrauterine devices, dispensing oral contraceptives, and fitting cervical barriers including cervical caps or diaphragms.",,,0.5517241379310345,,0.44827586206896564,,
"provide patients with help moving in and out of beds, baths, wheelchairs, or automobiles and with dressing and grooming.",,,,,1.0,,
"provide patients with information about the inheritance of conditions such as breast, ovarian, prostate and colon cancer; cardiovascular disease; alzheimer's disease; and diabetes.",,,0.8888888888888888,,0.1111111111111111,,
"provide patients with information needed to promote health, reduce risk factors, or prevent disease or disability.",0.14173228346456693,,0.7874015748031497,,0.07086614173228346,,
provide patients with proposed treatment plans and cost estimates.,,,,,1.0,,
provide performers with makeup removal assistance after performances have been completed.,,,,,1.0,,
provide postoperative instructions prescribed by dentist.,,,,,1.0,,
provide postpartum patients with contraceptive and family planning information.,,,0.6363636363636364,,0.36363636363636365,,
"provide primary health care, including pregnancy and childbirth, to women.",,,,,1.0,,
"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",0.28081062736352175,0.01716280422767381,0.4554445845049937,0.011054009502569573,,0.18190633181421506,0.053621642587026085
"provide product information, using lectures, films, charts, or slide shows.",0.5957446808510638,,0.1914893617021277,,0.03191489361702128,0.1808510638297873,
provide professional consulting services to government or industry.,0.2183098591549296,0.017214397496087636,0.28325508607198746,0.017996870109546165,,0.3677621283255086,0.09546165884194052
"provide professional consulting services to government, educational institutions, or industry.",0.2238648363252376,0.03273495248152059,0.2481520591341077,0.020063357972544882,,0.39809926082365366,0.07708553326293559
"provide project management services, including the provision and analysis of technical data.",,,,,1.0,,
provide psychological or administrative services and advice to private firms and community agencies regarding mental health programs or individual cases.,0.18248175182481752,,0.6204379562043796,,0.072992700729927,0.12408759124087591,
"provide public education and consultation to other professionals or groups regarding counseling services, issues, and methods.",0.2212389380530973,,0.4955752212389381,,0.07964601769911504,0.20353982300884962,
provide reference services and assistance for users needing archival materials.,0.474025974025974,,0.2597402597402597,,0.045454545454545456,0.2207792207792208,
"provide regulatory guidance to departments or development project teams regarding design, development, evaluation, or marketing of products.",,,0.5185185185185185,,0.2839506172839506,0.19753086419753085,
provide requested information on students' progress and the development of case plans.,0.4285714285714285,,,,0.21428571428571427,0.35714285714285715,
provide road information to assist motorists.,0.6,,0.2,,0.06666666666666667,0.13333333333333333,
"provide scientific or technical guidance or expertise to scientists, engineers, technologists, technicians, or others, using knowledge of chemical, analytical, or biological processes as applied to micro and nanoscale systems.",0.11956521739130435,,0.5434782608695652,,0.125,0.21195652173913043,
"provide services to customers, such as order placement or account information.",0.653061224489796,,,,0.3469387755102041,,
provide special services such as investment banking for clients with more specialized needs.,0.9375,,,,0.0625,,
"provide specialized services to help patients manage conditions such as diabetes, asthma, smoking cessation, or high blood pressure.",,,0.5263157894736842,,0.47368421052631576,,
"provide staff and users with assistance solving computer related problems, such as malfunctions and program problems.",,,,,1.0,,
provide staff with assistance in performing difficult or complicated duties.,0.33333333333333326,,,,0.1527777777777778,0.5138888888888888,
"provide statistical and computational tools for biologically based activities such as genetic analysis, measurement of gene expression, and gene function determination.",0.3045977011494253,,0.2988505747126437,,0.13218390804597702,0.26436781609195403,
provide statistical modeling advice to other departments.,,,,,1.0,,
"provide students with information on such topics as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs.",0.34085778781038373,,0.32505643340857787,,0.04288939051918736,0.25056433408577883,0.040632054176072234
"provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",,,,,1.0,,
provide support to technical sales staff regarding product characteristics.,,,,,1.0,,
"provide supportive materials for exhibits and displays, such as press kits and advertising, posters, brochures, catalogues, and invitations and publicity notices.",,,,,1.0,,
provide system design and integration recommendations.,0.23952095808383236,,0.37125748502994005,,0.041916167664670656,0.2754491017964072,0.0718562874251497
provide technical advice and guidance to organizations on how to handle health-related problems and make needed changes.,,,0.35714285714285715,,0.261904761904762,0.38095238095238093,
"provide technical advice on the use of current instructional technologies, including computer-based training, desktop videoconferencing, multimedia, and distance learning technologies.",0.13194444444444445,0.02083333333333333,0.7604166666666665,0.02199074074074074,,0.0474537037037037,0.017361111111111112
"provide technical advice to industrial or managerial personnel regarding design, construction, or program modifications or structural repairs.",,,0.5384615384615384,,0.4615384615384615,,
"provide technical and non-technical support and services to clients or other staff members regarding the use, operation, and maintenance of equipment.",0.35064935064935066,0.11255411255411256,0.27705627705627706,,0.047619047619047616,0.14285714285714285,0.06926406926406926
"provide technical assistance in resolving electrical engineering problems encountered before, during, or after construction.",,,0.57,,0.28,0.15,
"provide technical assistance to installers, technicians, or other solar professionals in areas such as solar electric systems, solar thermal systems, electrical systems, and mechanical systems.",,,0.5227272727272727,,0.4772727272727273,,
provide technical customer service.,0.3181818181818182,,0.33333333333333326,,0.18181818181818182,0.16666666666666663,
provide technical expertise in geographic information systems (gis) technology to clients or users.,,,0.6103896103896104,,0.3896103896103897,,
provide technical expertise or support related to manufacturing.,0.2631578947368421,,0.4473684210526316,,0.2894736842105264,,
provide technical expertise to assist communities in the development or implementation of storm water monitoring or other water programs.,,,,,1.0,,
provide technical guidance or support for the development or troubleshooting of systems.,0.1259791122715405,0.055483028720626645,0.5626631853785901,0.01762402088772846,,0.1762402088772846,0.062010443864229756
"provide technical guidance or support to customers on topics such as nanosystem start-up, maintenance, or use.",,,0.375,,0.625,,
"provide technical information about solar power, solar systems, equipment, and services to potential customers or dealers.",0.20833333333333337,,0.5555555555555556,,0.2361111111111111,,
"provide technical information about test results to physicians, family members, or researchers.",,,0.65625,,0.34375,,
provide technical or administrative support for sustainability programs or issues.,,,,,0.47368421052631576,0.5263157894736842,
"provide technical or logistical support to users of distance learning classrooms, equipment, web sites, or services.",0.391304347826087,,,,0.6086956521739131,,
provide technical support for computer-based geographic information systems (gis) mapping software.,0.14150943396226418,0.48113207547169806,0.24528301886792447,,0.1320754716981132,,
"provide technical support for existing reports, dashboards, or other tools.",,,0.3035714285714285,,0.6964285714285714,,
provide technical support for radio frequency identification device (rfid) technology.,,,0.5405405405405406,,0.4594594594594595,,
provide technical support for robotic systems.,0.15538847117794485,0.2832080200501253,0.3884711779448622,,0.03007518796992481,0.07769423558897243,0.06516290726817042
provide technical support on water resource or treatment issues to government agencies.,,,,,1.0,,
provide technical support or assistance to chemists or engineers.,0.15463917525773196,0.28865979381443296,0.2912371134020619,,0.02577319587628866,0.17268041237113402,0.06701030927835051
provide technical support or instruction to staff or customers regarding electronics equipment standards.,0.30952380952380953,,0.29365079365079366,,0.19047619047619047,0.20634920634920637,
provide technical support to clients in the implementation of designed instruction or in task analyses and instructional systems design.,0.2198581560283688,0.11347517730496454,0.46808510638297884,0.05319148936170213,,0.08156028368794327,0.06382978723404255
"provide technical support to designers, marketing and sales departments, suppliers, engineers and other team members throughout the product development and implementation process.",,,,,1.0,,
provide technical support to junior staff or clients.,0.18,,0.18666666666666668,,0.06,0.4533333333333333,0.12
"provide technical support to users or clients regarding the maintenance, development, or operation of geographic information systems (gis) databases, equipment, or applications.",0.1703056768558952,0.3537117903930131,0.3449781659388647,,0.03930131004366813,0.09170305676855897,
"provide the musical background for live shows such as ballets, operas, musical theatre, and cabarets.",,,0.6538461538461539,,0.34615384615384615,,
"provide tourists with assistance in obtaining permits and documents such as visas, passports, and health certificates, and in converting currency.",0.4761904761904761,,,,0.5238095238095238,,
provide training and supervision in therapy techniques and objectives for students or nurses and other medical staff.,,,,,1.0,,
provide training and support to system designers and users.,,,,,1.0,,
"provide training direction, encouragement, motivation, and nutritional advice to prepare athletes for games, competitive events, or tours.",0.2,0.20800000000000002,0.20800000000000002,,0.008,0.256,0.12
provide training or technical assistance in web site implementation or use.,,,0.7205882352941176,,0.2794117647058824,,
"provide user applications or engineering support or recommendations for new or existing equipment with regard to installation, upgrades, or enhancements.",,,0.58,,0.24,0.18,
provide user support by diagnosing network and device problems and implementing technical or procedural solutions.,,,,,1.0,,
provide users with technical support for computer problems.,0.3125,,0.275,,0.4125,,
"provide, or refer patients to other providers for, education or counseling on topics such as genetic testing, newborn care, contraception, and breastfeeding.",0.22981366459627328,,0.6273291925465838,,0.14285714285714285,,
"publish educational information for other pharmacists, doctors, or patients.",,,0.627906976744186,,0.37209302325581395,,
purchase new or used items from online or physical sources for resale via retail or auction web site.,0.5,,,,0.5,,
"purchase or negotiate placement of listings in local search engines, directories, or digital mapping technologies.",0.34545454545454546,,,,0.3090909090909091,0.34545454545454546,
quantify energy consumption to establish baselines for energy use or need.,,,,,1.0,,
"quote prices, credit terms, or other bid specifications.",,,,,1.0,,
read and effectively interpret small-scale maps and information from a computer screen to determine locations and provide directions.,0.5393258426966292,,,,0.2247191011235955,0.2359550561797753,
"read and interpret blueprints, schematics, work specifications, drawings, or charts.",0.4358974358974359,,,,0.5641025641025641,,
"read and interpret blueprints, technical drawings, schematics, or computer-generated reports.",,,,,1.0,,
"read and interpret electronic circuit diagrams, function block diagrams, specifications, engineering drawings, and service manuals.",0.24390243902439024,,0.5,,0.2560975609756097,,
read and interpret maps to determine vehicle routes.,0.4047619047619048,,,,0.21428571428571427,0.38095238095238093,
"read and interpret schematic drawings, diagrams, blueprints, specifications, work orders, or reports to determine materials requirements or assembly instructions.",,,,,1.0,,
read blueprints and specifications to determine job requirements.,,,,,1.0,,
"read blueprints or other specifications to determine methods of installation, work procedures, or material or tool requirements.",0.33333333333333326,,0.2692307692307692,,0.11538461538461538,0.28205128205128205,
"read blueprints, illustrations, or specifications to determine layouts, sequences of operations, or identities or relationships of parts.",,,,,1.0,,
"read blueprints, schematics, diagrams, or technical orders to determine methods and sequences of assembly.",,,,,1.0,,
read books to entire classes or to small groups.,,,,,1.0,,
"read copy or proof to detect and correct errors in spelling, punctuation, and syntax.",,,,,1.0,,
read corporate reports and calculate ratios to determine best prospects for profit on stock purchases.,,,,,1.0,,
"read current literature, attend meetings or conferences, and talk with colleagues to keep abreast of methodological or conceptual developments in fields such as biostatistics, pharmacology, life sciences, and social sciences.",0.2608695652173913,,0.5108695652173914,,0.22826086956521738,,
"read current literature, talk with colleagues, or participate in professional organizations or conferences to keep abreast of developments in genetics.",0.3296703296703296,,0.47252747252747246,,0.19780219780219782,,
"read current literature, talk with colleagues, or participate in professional organizations or conferences to keep abreast of developments in midwifery.",,,,,1.0,,
"read current scientific or trade literature to stay abreast of scientific, industrial, or technological advances.",0.2558139534883721,,0.5581395348837209,,0.18604651162790697,,
read documents on pleadings and motions to ascertain facts and issues.,0.660377358490566,,,,0.339622641509434,,
"read food order slips or receive verbal instructions as to food required by patron, and prepare and cook food according to instructions.",0.4,0.11333333333333333,0.2933333333333333,,0.02666666666666667,0.16666666666666663,
"read from sacred texts such as the bible, torah, or koran.",0.3538212697128993,0.010109179134654266,0.3853619086130206,0.017792155276991507,,0.19652244237767888,0.03639304488475536
"read from scripts or books to narrate action or to inform or entertain audiences, utilizing few or no stage props.",0.3146067415730337,,0.2921348314606741,,0.39325842696629215,,
"read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",0.10529674537332483,0.022548393958732184,0.7951499680918953,0.02680280791320996,,0.031057221867687727,0.01914486279514997
read maps and follow written and verbal geographic directions.,0.5957446808510638,,0.10638297872340424,,0.0851063829787234,0.2127659574468085,
"read material to determine index items and arrange them alphabetically or topically, indicating page or chapter location.",0.7,,,,0.3,,
"read plans, instructions, or specifications to determine work activities.",,,,,1.0,,
"read publications, attend showings, and study competing products and design styles and motifs to obtain perspective and generate design concepts.",0.32407407407407407,,0.1481481481481481,,0.12962962962962962,0.39814814814814814,
read scripts and confer with producers to determine the types and numbers of performers required for a given production.,0.45,,,,0.3375,0.2125,
read scripts and consult directors and other production staff to develop design concepts and plan productions.,0.45217391304347826,,,,0.21739130434782608,0.33043478260869563,
"read scripts in order to determine location, set, and design requirements.",,,,,1.0,,
read service guides to find information needed to perform repairs.,,,0.6,,0.4,,
"read source documents such as canceled checks, sales reports, or bills, and enter data in specific data fields or onto tapes or disks for subsequent entry, using keyboards or scanners.",0.7446808510638298,,,,0.2553191489361702,,
"read specifications or blueprints to determine the locations, quantities, or sizes of materials required.",,,,,1.0,,
"read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.",,,,,1.0,,
"read specifications, such as blueprints, charts, or schematics, to determine machine settings or adjustments.",0.32727272727272727,,0.3818181818181819,,0.2909090909090909,,
"read specifications, such as blueprints, to determine construction requirements or to plan procedures.",,,,,1.0,,
read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,0.10714285714285714,,0.8214285714285714,,0.07142857142857142,,
"read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",,,0.32727272727272727,,0.6727272727272726,,
"read work orders, blueprints, plans, datasheets or site drawings to determine work to be done.",,,,,1.0,,
"read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages.",0.6336283185840708,0.00663716814159292,0.05575221238938053,0.007964601769911504,,0.2800884955752213,0.01592920353982301
"read, evaluate and edit manuscripts or other materials submitted for publication and confer with authors regarding changes in content, style or organization, or publication.",0.2240437158469945,,0.0624512099921936,0.01405152224824356,0.0078064012490242,0.4449648711943794,0.2466822794691647
"receive and post weather information and flight plan data, such as air routes and arrival and departure times.",,,,,1.0,,
receive and respond to customer complaints.,,,,,1.0,,
"receive and store food supplies, equipment, and utensils in refrigerators, cupboards, and other storage areas.",,,0.4838709677419355,,0.5161290322580645,,
receive assignments or evaluate leads or tips to develop story ideas.,,,,,1.0,,
